,Период погашения кредиторской задолженности,Период оборота запасов,Период погашения дебиторской задолженности,Период оборота основных средств,Период оборота активов
135001,,,,,
135002,,,,,
135003,,,,,
135004,,,,,
135005,,,,,
135006,,,,,
135007,,,,,
135008,,,,,
135009,,,,,
135010,,,,,
135011,,,,,
135012,,,,,
135013,,,,,
135014,,,,,
135015,,,,,
135016,,,,,
135017,,,,,
135018,,,,,
135019,,,,,
135020,,,,,
135021,,,,,
135022,,,,,
135023,,,,,
135024,,,,,
135025,,,,,
135026,,,,,
135027,,,,,
135028,,,,,
135029,,,,,
135030,,,,,
135031,,,,,
135032,,,,,
135033,,,,,
135034,,,,,
135035,,,,,
135036,,,,,
135037,62.41,626.5,508.0,269.6,1408.0
135038,,,,,
135039,,,,,
135040,,,,,
135041,,,,,
135042,,,,,
135043,,,,,
135044,,,,,
135045,,,,,
135046,,,,,
135047,,,,,
135048,,,,,
135049,,,,,
135050,,,,,
135051,,,,,
135052,,,,,
135053,,,,,
135054,,,,,
135055,,,,,
135056,,,,,
135057,,,,,
135058,,,,,
135059,,,,,
135060,,,,,
135061,,,,,
135062,,,,,
135063,,,,,
135064,,,,,
135065,,,,,
135066,,,,,
135067,,,,,
135068,,,,,
135069,,,,,
135070,182.5,,,,
135071,,,,,
135072,,,,,
135073,,,,,
135074,,,,,
135075,,,,,
135076,,,,,
135077,,,,,
135078,,,,,
135079,,,,,
135080,,,,,
135081,,,,,
135082,,,,,
135083,,,,,
135084,,,,,
135085,,,,,
135086,,,,,
135087,,,,,
135088,,24.1,1376.0,,2165.0
135089,,,,,
135090,,,,,
135091,,,,,
135092,,,,,
135093,,,,,
135094,,,,,
135095,,,,,
135096,,,,,
135097,,,,,
135098,,,,,
135099,,,,,
135100,,,,,
135101,,,,,
135102,,,,,
135103,,,,,
135104,,,,,
135105,,,,,
135106,,,,,
135107,,,,,
135108,,,,,
135109,,,,,
135110,,,,,
135111,,,,,
135112,,,,,
135113,,,,,
135114,,,,,
135115,,,,,
135116,,,,,
135117,,,,,
135118,,,,,
135119,,,,,
135120,,,,,
135121,72.43,,65.0,,146.0
135122,72.04,,175.0,3766.8,4085.0
135123,,,,,
135124,,,,,
135125,,,,,
135126,,,,,
135127,,,,,
135128,,,,,
135129,,,,,
135130,,,,,
135131,,,,,
135132,,,,,
135133,,,,,
135134,,,,,
135135,,,,,
135136,,,,,
135137,,,,,
135138,,,,,
135139,,,,,
135140,,,,,
135141,,,,,
135142,,,,,
135143,,,,,
135144,,,,,
135145,,,,,
135146,,,,,
135147,,,,,
135148,,,,,
135149,,,,,
135150,,,,,6588.0
135151,,,,,
135152,,,,,
135153,,,,,
135154,,,,,
135155,,,,,
135156,,,,,
135157,,,,,
135158,,,,,
135159,,,,,
135160,,,,,
135161,,,,,
135162,,,,,
135163,,,,,
135164,,,,,
135165,,,,,
135166,,,,,
135167,,,,,
135168,,,,,
135169,,,,,
135170,,,,,
135171,,,,,
135172,,,,,
135173,,,,,
135174,,,,,
135175,,,,,
135176,,,,,
135177,,,,,
135178,,,,,
135179,,,,,
135180,,,,,
135181,,,,,
135182,,,,,
135183,,,,,
135184,,,,,
135185,,,,,
135186,,,,,
135187,,,,,
135188,,,,,
135189,,,,,
135190,,,,,
135191,3.41,,,,
135192,,,,,
135193,,,,,
135194,,,,,
135195,,,4617.0,,4628.0
135196,1003.75,,,,
135197,,,,,
135198,,,,,
135199,,,,,
135200,,,,,
135201,,,,,
135202,,,,,
135203,,,,,
135204,,,,,
135205,,,,,
135206,,,,,
135207,,,,,
135208,,,,,
135209,,,,,
135210,,,,,
135211,,,,,
135212,,,,,
135213,,,,,
135214,,,,,
135215,,,,,
135216,,,,,
135217,,,,,
135218,,,,,
135219,,,,,
135220,,,,,
135221,,,,,
135222,,,,,
135223,,,,,
135224,,,,,
135225,,,,,
135226,,,,,
135227,,,,,
135228,,,,,
135229,,,,,
135230,,,,,
135231,,,,,
135232,,,,,
135233,,,,,
135234,,,,,
135235,,,,,
135236,95.77,,,,
135237,,,,,
135238,,,,,
135239,,,,,
135240,,,,,
135241,,,,,
135242,,,,,
135243,,,,,
135244,,,,,
135245,,,,,
135246,,,,,
135247,,,,,
135248,,,,,
135249,,,,,
135250,,,,,
135251,,,,,
135252,,,,,
135253,,,,,
135254,,,,,
135255,,,,,
135256,,,,,
135257,,,,,
135258,,,,,
135259,,,,,
135260,,,,,
135261,,,,,
135262,,,,,
135263,,,,,
135264,,,,,
135265,,,,,
135266,,,,,
135267,,,,,
135268,,,,,
135269,,,,,
135270,,,,,
135271,,,,,
135272,,,,,
135273,,,,,
135274,56.9,,160.0,,299.0
135275,,,,,
135276,,,,,
135277,,,,,
135278,,,,,
135279,,,,,
135280,,,,,
135281,,,,,
135282,,,,,
135283,,,,,
135284,,,,,
135285,,,,,
135286,,,,,
135287,,,,,
135288,,,,,
135289,,,,,
135290,,,,,
135291,,,,,
135292,,,,,
135293,,,,,
135294,,,,,
135295,,,,,
135296,,,,,
135297,,,,,
135298,,,,,
135299,,1.0,148.0,151.2,2599.0
135300,,,,,
135301,,,,,
135302,,,,,
135303,,,,,
135304,180.73,,527.0,105.3,633.0
135305,,,,,
135306,,,,,
135307,,,,,
135308,,,,,
135309,,,,,
135310,,,,,
135311,,,,,
135312,5.74,,,,
135313,,,,,
135314,,,,,
135315,,,,,
135316,,,,,
135317,,,,,
135318,,,,,
135319,,,,,
135320,,,,,
135321,,,,,
135322,,,,,
135323,,,,,
135324,493.35,,10895.0,6387.5,17315.0
135325,,,,,
135326,,,,,
135327,,,,,
135328,,,,,
135329,,,,,
135330,,,,,
135331,,,,,
135332,,,,,
135333,,,,,
135334,,,,,
135335,,,,,
135336,,,,,
135337,,,,,
135338,,,,,
135339,,,,,
135340,,,,,
135341,,,,,
135342,,,,,
135343,,,,,
135344,,,,,
135345,,,,,
135346,,,,,
135347,0.6,,,,
135348,,,,,
135349,,,,,
135350,,,,,
135351,,,,,
135352,,,,,
135353,,,,,
135354,,,,,
135355,,,,,
135356,,,,,
135357,,,,,
135358,,,,,
135359,,,,,
135360,,,,,
135361,,,,,
135362,,,,,
135363,,,,,
135364,,,,,
135365,,,,,
135366,,,,,
135367,5596.71,12.1,81.0,1119.0,1377.0
135368,,,,,
135369,,,,,
135370,,,,,
135371,,,,,
135372,,,,,
135373,,,,,
135374,,,,,
135375,,,,,
135376,,,,,
135377,,,,,
135378,,,,,
135379,,,,,
135380,,,,,
135381,,,,,
135382,,,,,
135383,,,,,
135384,,,,,
135385,,,,,
135386,,,,,
135387,,,,,
135388,,,,,
135389,,,,,
135390,,,,,
135391,,,,,
135392,,,,,
135393,,,,,
135394,,,,,
135395,,,,,
135396,,,,,
135397,,,,,
135398,,,,,
135399,,,,,
135400,,,,,
135401,,,,,
135402,,,,,
135403,,,,,
135404,,,,,
135405,,,,,
135406,,,,,
135407,,,,,
135408,,,,,
135409,,,,,
135410,,,,,
135411,,,,,
135412,,,,,
135413,,,,,
135414,,,,,
135415,,,,,
135416,,,,,
135417,1642.51,1568.8,132.0,,1701.0
135418,,,,,
135419,,,,,
135420,,,,,
135421,,,,,
135422,,,,,
135423,,,,,
135424,,,,,
135425,,,,,
135426,,,,,
135427,,,,,
135428,,,,,
135429,,,,,
135430,,,,,
135431,,,,,
135432,,,,,
135433,,,,,
135434,,,,,
135435,48.67,203.3,49.0,7418.8,8069.0
135436,,,,,
135437,,,,,
135438,,,,,
135439,,,,,
135440,,,,,
135441,,,,,
135442,,,,,
135443,,,,,
135444,,,,,
135445,,,,,
135446,,,,,
135447,,,,,
135448,,,,,
135449,,,,,
135450,,,,,
135451,264.04,,28.0,,42.0
135452,,,,,
135453,,,,,
135454,,,,,
135455,,,,,
135456,,,,,
135457,,,,,
135458,,,,,
135459,,,,,
135460,,,,,
135461,,,,,
135462,,,,,
135463,,,,,
135464,,,,,
135465,,,,,
135466,,,,,
135467,,,,,
135468,,,,,
135469,162.64,,99.0,393.1,638.0
135470,,,,,
135471,,,,,
135472,,,,,
135473,,,,,
135474,,,,,
135475,,,,,
135476,,,,,
135477,,,,,
135478,,,,,
135479,,,,,
135480,96.22,32.8,96.0,0.6,203.0
135481,,,,,
135482,,,,,
135483,,,,,
135484,,,,,
135485,,,,,
135486,,,,,
135487,,,,,
135488,,,,,
135489,,,,,
135490,,,,,
135491,,,,,
135492,,,,,
135493,,,,,
135494,,,,,
135495,,,,,
135496,,,,,
135497,,,,,
135498,,,,,
135499,,,,,
135500,,,,,
135501,,,,,
135502,,,,,
135503,,,,,
135504,,,,,
135505,,,,,
135506,,,,,
135507,,,,,
135508,,,,,
135509,,,,,
135510,,,,,
135511,,,,,
135512,,,,,
135513,,,,,
135514,,,,,
135515,,,,,
135516,,,,,
135517,,,,,
135518,,,,,
135519,,,,,
135520,,,,,
135521,,,,,
135522,,,,,
135523,,,,,
135524,,,,,
135525,,,,,
135526,,,,,
135527,,,,,
135528,,,,,
135529,,,,,
135530,,,,,
135531,,,,,
135532,,,,,
135533,,,84.0,,7884.0
135534,,,,,
135535,,,,,
135536,,,,,
135537,,,,,
135538,,,,,
135539,,,,,
135540,,,,,
135541,,,,,
135542,,,,,
135543,,,,,
135544,,,,,
135545,,,,,
135546,,,,,
135547,,,,,
135548,,,,,
135549,,,,,
135550,,,,,
135551,,,,,
135552,,,,,
135553,,,,,
135554,,,,,
135555,,,,,
135556,,,,,
135557,,,,,
135558,,,,,
135559,,,,,
135560,,,,,
135561,,,,,
135562,18.3,16.5,8.0,,44.0
135563,,,,,
135564,,,,,
135565,269.47,,2130.0,,2684.0
135566,,,,,
135567,,,,,
135568,,,,,
135569,,,,,
135570,,,,,
135571,,,,,
135572,,,,,
135573,,,,,
135574,,,,,
135575,,,,,
135576,,,,,
135577,,,,,
135578,2.75,,,,
135579,,,,,
135580,,,,,
135581,,,,,
135582,,,,,
135583,,,,,
135584,,,,,
135585,,,,,
135586,,,,,
135587,,,,,
135588,,,,,
135589,,,,,
135590,,,,,
135591,,,,,
135592,,,,,
135593,,,,,
135594,,,,,
135595,,,,,
135596,,25.5,292.0,32775.5,33692.0
135597,,,,,
135598,,,,,
135599,,,1750.0,,6393.0
135600,9.61,,,,
135601,,,,,
135602,,,,,
135603,,,,,
135604,,,,,
135605,,,,,
135606,2080.02,,4271.0,,4291.0
135607,,,,,
135608,,,,,
135609,,,,,
135610,,,,,
135611,,,,,
135612,,,,,
135613,,,6905.0,,9886.0
135614,,,,,
135615,,,,,
135616,,,,,
135617,,,,,
135618,,,,,
135619,,,,,
135620,,,,,
135621,,,,,
135622,,,,,
135623,,,,,
135624,,,,,
135625,,,,,
135626,,,,,
135627,,,,,
135628,,,,,
135629,,,,,
135630,,,,,
135631,,,,,
135632,,,,,
135633,,,,,
135634,,,,,
135635,,,,,
135636,,,,,
135637,,,,,
135638,6.71,,42.0,,53.0
135639,,,,,
135640,,,,,
135641,,,,,
135642,,,,,
135643,,,,,
135644,,,,,
135645,,,,,
135646,,,,,
135647,,,,,
135648,,,,,
135649,,,,,
135650,,,,,
135651,,,,,
135652,,,,,
135653,,,,,
135654,,,,,
135655,,,,,
135656,,,,,
135657,,,,,
135658,,,,,
135659,,,,,
135660,,,,,
135661,,,,,
135662,,,,,
135663,,,,,
135664,2.23,,4.0,,20.0
135665,,,,,
135666,,,,,
135667,,,,,
135668,,,,,
135669,,,,,
135670,,,,,
135671,,,,,
135672,,,,,
135673,291747.82,,,,
135674,679.22,35.4,200.0,,1077.0
135675,,,,,
135676,,,,,
135677,,,,,
135678,,,,,
135679,,,,,
135680,,,,,
135681,,,,,
135682,,,,,
135683,,,,,
135684,,,,,
135685,,,,,
135686,,,,,
135687,,,,,
135688,,,,,
135689,,,,,
135690,,,,,
135691,,,,,
135692,,,,,
135693,,,,,
135694,,,,,
135695,,,,,
135696,,,,,
135697,,,,,
135698,,,,,
135699,,,,,
135700,,,,,
135701,,,,,
135702,,,,,
135703,121.67,,,,
135704,,,,,
135705,,,,,
135706,,,,,
135707,,,,,
135708,,,,,
135709,,,,,
135710,,,,,
135711,,,,,
135712,,,,,
135713,,,,,
135714,,,,,
135715,,,,,
135716,,,,,
135717,,,,,
135718,,,,,
135719,,,,,
135720,,,,,
135721,,,,,
135722,,,,,
135723,,,,,
135724,,,,,
135725,,,,,
135726,,,,,
135727,,,,,
135728,,,,,
135729,,,,,
135730,,,,,
135731,,,,,
135732,,,,,
135733,,,,,
135734,,,,,
135735,,,,,
135736,,,,,
135737,,,,,
135738,,,,,
135739,,,,,
135740,,,,,
135741,,,,,
135742,,,,,
135743,,,,,
135744,,,,,
135745,,,,,
135746,,,,,
135747,,,,,
135748,,,,,
135749,,,,,
135750,,,,,
135751,,,,,
135752,,,,,
135753,,,,,
135754,,,,,
135755,,,,,
135756,,,,,
135757,,,,,
135758,,,,,
135759,,,,,
135760,,,,,
135761,,,,,
135762,,,,,
135763,,,,,
135764,,,,,
135765,,,,,
135766,,,,,
135767,,,,,
135768,,,,,
135769,,,,,
135770,,,,,149.0
135771,,,,,
135772,,,,,
135773,1003.75,,,,
135774,,,,,
135775,,,,,
135776,,,,,
135777,,,,,
135778,,,,,
135779,,,,,
135780,,,,,
135781,,,,,
135782,,,,,
135783,,,,,
135784,,,,,
135785,,,,,
135786,,,,,
135787,,,,,
135788,,,,,
135789,,,,,
135790,,,,,
135791,41893.39,28.2,1384.0,5.2,4891.0
135792,,,,,
135793,,,,,
135794,,,,,
135795,,,,,
135796,,,,,
135797,,,,,
135798,,,,,
135799,,,,,
135800,,,,,
135801,,,,,
135802,,,,,
135803,,,,,
135804,,,,,
135805,,,,,
135806,,,,,
135807,,,,,
135808,,,,,
135809,,,,,
135810,,,,,
135811,,,,,
135812,,,,,
135813,,,,,
135814,,,,,
135815,,,,,
135816,,,58.0,,729.0
135817,,,,,
135818,,,,,
135819,,,,,
135820,,,,,
135821,,,,,
135822,,,,,
135823,,,,,
135824,,,,,
135825,,,,,
135826,,,,,
135827,,,,,
135828,,,,,
135829,,,,,
135830,37969.06,,,,
135831,,,,,
135832,,,,,
135833,53.49,7.6,215.0,1.9,244.0
135834,,,,,
135835,,,,,
135836,,,,,
135837,,,,,
135838,,,,,
135839,,,,,
135840,,,,,
135841,,,,,
135842,,,,,
135843,,,,,
135844,,,,,
135845,,,,,
135846,,,,,
135847,,,,,
135848,,,,,
135849,,,,,
135850,,,,,
135851,1470.14,54.2,1522.0,,1577.0
135852,,,18.0,,34.0
135853,,,,,
135854,,,,,
135855,,,,,
135856,,,,,
135857,,,,,
135858,,,,,
135859,,,,,
135860,,,,,
135861,,,,,
135862,,,,,
135863,,,,,
135864,,,,,
135865,,,,,
135866,,,,,
135867,,,,,
135868,,,,,
135869,,,,,
135870,,,,,
135871,,,,,
135872,,,,,
135873,,,,,
135874,,,,,
135875,,,,,
135876,,,,,
135877,,,,,
135878,,,,,
135879,,,,,
135880,,,,,
135881,,,,,
135882,,,,,
135883,,,,,
135884,,,,,
135885,,,,,
135886,,,,,
135887,,,,,
135888,,,,,
135889,5132.14,,4837.0,,4915.0
135890,,,,,
135891,,,,,
135892,,,,,
135893,,,,,
135894,,,,,
135895,,,,,
135896,,,,,
135897,,,,,
135898,,,,,
135899,,,,,
135900,,,,,
135901,,,,,
135902,,,,,
135903,,,,,
135904,281.68,,556.0,,605.0
135905,,,,,
135906,,,,,
135907,,,,,
135908,,,,,
135909,,,,,
135910,,,,,
135911,,,,,
135912,,,,,
135913,,,,,
135914,,,,,
135915,,,,,
135916,,,,,
135917,,,,,
135918,,,,,
135919,,,,,
135920,,,,,
135921,,,,,
135922,,,,,
135923,,,,,
135924,,,,,
135925,,,,,
135926,,,,,
135927,,,,,
135928,,,,,
135929,,,,,
135930,,,,,
135931,,,,,
135932,,,,,
135933,,,,,
135934,,,,,
135935,,,,,
135936,,,,,
135937,,,,,
135938,,,,,
135939,,,,,
135940,,,,,
135941,,,,,
135942,,,,,
135943,,,,,
135944,,,,,
135945,,,,,505.0
135946,,,,,
135947,1252.33,,,,
135948,,,,,
135949,,,,,
135950,,,,,
135951,,,,,
135952,,,,,
135953,,,,,
135954,,,,,
135955,,,,,
135956,,,,,
135957,,,,,
135958,,,,,
135959,,,,,
135960,,,,,
135961,,,,,
135962,,,,,
135963,,,,,
135964,,,,,
135965,,,,,
135966,,,,,
135967,,,,,
135968,,,,,
135969,378353.66,,,,
135970,,,,,
135971,,,,,
135972,,,,,
135973,,,,,
135974,,,,,
135975,,,,,
135976,,,,,
135977,29.68,,56.0,38.2,122.0
135978,,,,,
135979,,,,,
135980,,,,,
135981,,,,,
135982,,,,,
135983,,,,,
135984,,,,,
135985,,,,,
135986,,,,,
135987,,,,,
135988,,,,,
135989,,,,,
135990,,,,,
135991,,,,,
135992,,,,,
135993,,,,,
135994,,,,,
135995,,,,,
135996,,,,,
135997,,,,,
135998,,,,,
135999,8037.89,455.9,4421.0,,23811.0
136000,,,,,
136001,,,,,
136002,,,,,
136003,,,,,
136004,,,,,
136005,,,,,
136006,,,,,
136007,,,,,
136008,,,,,
136009,330.6,81.1,1724.0,,1822.0
136010,,,,,
136011,,,,,
136012,,,,,
136013,,,,,
136014,,,,,
136015,,,,,
136016,,,,,
136017,,,,,
136018,,,,,
136019,,,,,
136020,,,,,
136021,,,,,
136022,,,,,
136023,,,,,
136024,,,,,
136025,,,,,
136026,6638.07,,6332.0,,6575.0
136027,2.84,,,,
136028,,,,,
136029,365.0,,,,
136030,,,,,
136031,,,,,
136032,,,,,
136033,,,,,
136034,,,,,
136035,,,,,
136036,,,,,
136037,26.07,,,,
136038,,,,,
136039,,,,,
136040,,,188.0,,3362.0
136041,,,,,
136042,,,,,
136043,,,,,
136044,,,,,
136045,,,,,
136046,,,,,
136047,,,,,
136048,,,,,
136049,,,,,
136050,21.24,0.8,2437.0,,2671.0
136051,,,,,
136052,,,,,
136053,,,,,
136054,,,,,
136055,,,,,
136056,,,,,
136057,,,,,
136058,,,,,
136059,,,,,
136060,,,,,
136061,,,,,
136062,,,,,
136063,,,,,
136064,,,,,
136065,,,,,
136066,,,,,
136067,56.95,52.8,7076.0,26.5,7520.0
136068,,,,,
136069,,,,,
136070,,,,,
136071,,,,,
136072,,,,,
136073,,,,,
136074,,,,,
136075,,,,,
136076,,,,,
136077,,,,,
136078,,,,,
136079,60.83,,66.0,,47446.0
136080,,,,,
136081,,,,,
136082,,,,,
136083,,,,,
136084,,,,,
136085,,,,,
136086,,,,,
136087,,,,,
136088,36.02,,,,
136089,,,,,
136090,,,,,
136091,,,,,
136092,,,,,
136093,,,,,
136094,,,,,
136095,,,,,
136096,,,,,
136097,,,,,
136098,,,,,
136099,,,,,
136100,,,,,
136101,,,,,
136102,,,,,
136103,,,,,
136104,,,,,
136105,,,,,
136106,,,,,
136107,,,,,
136108,,,,,
136109,,,,,
136110,,,,,
136111,,,,,
136112,,,,,
136113,,,,,
136114,,,,,
136115,,,,,
136116,,,,,
136117,,,,,
136118,,,,,
136119,,,,,
136120,,,,,
136121,,,,,
136122,,,,,
136123,,,,,
136124,,,,,
136125,,,,,
136126,,,,,
136127,,,,,
136128,,,,,
136129,,,,,
136130,,,8.0,,444.0
136131,,,,,
136132,,,,,
136133,,,,,
136134,,,,,
136135,,,,,
136136,,,,,
136137,,,,,
136138,,,,,
136139,,,,,
136140,,,,,
136141,,,,,
136142,,,,,
136143,,,,,
136144,,,,,
136145,,,,,
136146,,,,,
136147,,,,,
136148,,,,,
136149,,,,,
136150,,,,,
136151,410.06,,,,
136152,,,,,
136153,,,,,
136154,,0.5,5779.0,42.8,89853.0
136155,,,,,
136156,,,,,
136157,,,,,
136158,,,,,
136159,,,,,
136160,,,,,
136161,,,,,
136162,636.52,325.4,250.0,,576.0
136163,,,,,
136164,,,,,
136165,,,,,
136166,125.47,,,,
136167,,,,,
136168,,,,,
136169,,,,,
136170,,,,,
136171,,,,,
136172,,,,,
136173,,,,,
136174,,,,,
136175,,,,,
136176,,,,,
136177,,,,,
136178,,,,,
136179,,,,,
136180,67.24,,,,
136181,,,,,
136182,117986.25,,,,
136183,,,,,
136184,,,,,
136185,,,148.0,18539.4,21640.0
136186,,,,,
136187,12.1,,69.0,,126.0
136188,84.99,,,,
136189,,,,,
136190,,,,,
136191,,,,,
136192,,,,,
136193,,,,,
136194,,,,,
136195,,,,,
136196,,,,,
136197,,,,,
136198,,,,,
136199,,,,,
136200,,,,,
136201,,,,,
136202,,,,,
136203,,,,,
136204,494.62,40.8,62.0,1.5,792.0
136205,,,,,
136206,,,,,
136207,,,,,
136208,,,,,
136209,,,106.0,,155.0
136210,,,,,
136211,,,,,
136212,,,,,
136213,,,,,
136214,,,,,
136215,,,,,
136216,,,,,
136217,,,,,
136218,,,,,
136219,,,,,
136220,,,,,
136221,,,,,
136222,,,,,
136223,,,,,
136224,,,,,
136225,,,,,
136226,,,,,
136227,2011.47,,,,
136228,42.65,31.3,96.0,,175.0
136229,,,,,
136230,,,,,
136231,1131.09,,,,
136232,,,,,
136233,,,,,
136234,,,,,
136235,,,,,
136236,365.0,,,,
136237,,,,,
136238,,,,,
136239,,,,,
136240,,,,,
136241,,,,,
136242,,,,,
136243,,,,,
136244,,,,,
136245,,,,,
136246,,,,,
136247,,,,,
136248,,,,,
136249,,,,,
136250,,,,,
136251,,,,,
136252,,,,,
136253,,,,,
136254,,,,,
136255,,,,,
136256,,,,,
136257,18.83,6.0,30.0,17.9,1049.0
136258,938.57,,74013.0,,77466.0
136259,,,,,
136260,,,,,
136261,,,,,
136262,,,,,
136263,,,,,
136264,,,,,
136265,,,,,
136266,,,,,
136267,,,,,
136268,,,,,
136269,,,,,
136270,,,,,
136271,1782.7,,,,
136272,,,,,
136273,,,,,
136274,,,,,
136275,,,,,
136276,,,,,
136277,,,,,
136278,,,,,
136279,,,,,
136280,,,,,
136281,,,,,
136282,,,,,
136283,314.58,,,,
136284,,,,,
136285,,,,,
136286,,,,,
136287,,,,,
136288,,,,,
136289,,,,,
136290,,,,,
136291,235.79,46.0,398.0,1737.2,2206.0
136292,,,,,
136293,,,,,
136294,,,,,
136295,477.52,87.7,487.0,0.4,696.0
136296,,,,,
136297,,,,,
136298,,,,,
136299,81.53,24.4,49.0,18.9,101.0
136300,7.9,,11.0,2.3,13.0
136301,,,,,
136302,,,,,
136303,,,,,
136304,,,,,
136305,,,,,
136306,97.51,96.3,30.0,,140.0
136307,97.04,149.2,66.0,,220.0
136308,,,,,
136309,75.69,26.6,57.0,,85.0
136310,7.0,70.0,17.0,,166.0
136311,37.11,28.3,6.0,,39.0
136312,,,,,
136313,4.07,511.3,17.0,,535.0
136314,,,,,
136315,,,,,
136316,,,,,
136317,203.84,176.8,49.0,9.8,250.0
136318,39.56,,18.0,,47.0
136319,18.34,325.5,45.0,,384.0
136320,,,,,
136321,,,,,
136322,,,,,
136323,,,,,
136324,48.34,14.3,55.0,,71.0
136325,340.91,113.8,99.0,,283.0
136326,,,,,
136327,,,,,
136328,2117.0,,1551.0,,2327.0
136329,,,,,
136330,,,,,
136331,,,,,
136332,54.98,35.7,43.0,0.7,83.0
136333,,,,,
136334,148.26,153.2,17.0,,173.0
136335,,,,,
136336,,,,,
136337,,,,,
136338,,,,,
136339,5300.69,1412.6,2580.0,94.3,4096.0
136340,,,,,
136341,49.91,6.1,71.0,,97.0
136342,,,,,
136343,,,,,
136344,42.26,42.5,4.0,,49.0
136345,,,,,
136346,,6.0,1.0,,9.0
136347,,,,,
136348,,,,,
136349,77.01,,78.0,,86.0
136350,,,,,
136351,,,,,
136352,,,,,
136353,,,,,
136354,,,,,
136355,9.1,8.9,30.0,0.1,41.0
136356,,,,,
136357,,,,,
136358,99.11,61.1,20.0,,124.0
136359,,,,,
136360,,,,,
136361,,,,,
136362,23.14,32.2,19.0,,66.0
136363,,,,,
136364,,,,,
136365,306.91,50.7,104.0,25.9,188.0
136366,,,,,
136367,,,,,
136368,,,,,
136369,,,,,
136370,,,,,
136371,,,,,
136372,,,,,
136373,26.01,16.3,18.0,,37.0
136374,,,,,
136375,,,,,
136376,,,,,
136377,,,,,
136378,,,,,
136379,,,,,
136380,,,,,
136381,,,,,
136382,3828.7,,48290.0,205.1,52760.0
136383,106.4,83.1,69.0,0.5,169.0
136384,385.23,83.3,291.0,,575.0
136385,61.61,130.8,29.0,,161.0
136386,,,,,
136387,659.56,359.9,223.0,,682.0
136388,,,,,
136389,,,,,
136390,26.92,111.1,67.0,,178.0
136391,103.26,73.6,57.0,0.6,153.0
136392,27.47,11.4,96.0,,142.0
136393,,,,,
136394,,,,,
136395,,,,,
136396,,,,,
136397,139.96,103.2,16.0,1.8,127.0
136398,62.79,42.2,19.0,3.5,65.0
136399,,,,,
136400,,,,,
136401,,,,,
136402,908.0,519.9,323.0,,873.0
136403,,,,,
136404,,,23.0,,23.0
136405,42.07,54.5,54.0,,126.0
136406,,,,,
136407,,,,,
136408,,,,,
136409,,,,,
136410,,,,,
136411,,,,,
136412,,,,,
136413,,,,,
136414,212.92,202.5,15.0,,229.0
136415,,,,,
136416,,,,,
136417,,,,,
136418,81.57,30.4,46.0,9.5,87.0
136419,284.14,26.1,282.0,,308.0
136420,46.45,34.2,54.0,,89.0
136421,,,,,
136422,,,,,
136423,46.87,11.4,37.0,0.2,49.0
136424,3404.94,371.0,2777.0,,3166.0
136425,71.21,2.8,31.0,5.0,104.0
136426,,,,,
136427,212.52,133.3,81.0,,215.0
136428,2.02,,5.0,,8.0
136429,,,,,
136430,,,,,
136431,,,,,
136432,,,,,
136433,,,,,
136434,,,,,
136435,,,,,
136436,28.21,22.9,17.0,,42.0
136437,,,,,
136438,,,,,
136439,,,,,
136440,,,,,
136441,,,,,
136442,,,,,
136443,,,,,
136444,,,,,
136445,,,,,
136446,,,,,
136447,,,,,
136448,,,,,
136449,128.16,113.7,31.0,,150.0
136450,1940.81,,,,
136451,,,,,
136452,,,,,
136453,,,,,
136454,,,,,
136455,,,,,
136456,,,,,
136457,244.48,59.9,2089.0,,2192.0
136458,,,,,
136459,,,,,
136460,,,,,
136461,,,,,
136462,1.94,10.8,7.0,,59.0
136463,,,,,
136464,,,,,
136465,,,,,
136466,,,,,
136467,,,,,
136468,,,,,
136469,,,,,
136470,,,,,
136471,,,,,
136472,,,,,
136473,,,,,
136474,,,,,
136475,288.29,172.6,118.0,,291.0
136476,,,,,
136477,,,,,
136478,,,,,
136479,,,,,
136480,,,,,
136481,387.63,171.3,59.0,1.5,313.0
136482,,,,,
136483,,,,,
136484,,,,,
136485,166.23,13.7,165.0,,223.0
136486,68.44,331.3,40.0,,402.0
136487,,,,,
136488,,,,,
136489,,,,,
136490,,,,,
136491,,,,,
136492,,17.7,17.0,,44.0
136493,100.32,73.8,32.0,27.6,135.0
136494,487.55,,928.0,,1087.0
136495,485.19,14.8,508.0,,535.0
136496,,,,,
136497,,,,,
136498,,,,,
136499,,,,,
136500,64.56,51.8,23.0,0.1,101.0
136501,,,,,
136502,1051.48,644.0,297.0,,947.0
136503,,,,,
136504,21.81,0.1,23.0,0.2,27.0
136505,26.55,,14.0,,30.0
136506,,,,,
136507,,,,,
136508,96.74,39.4,41.0,,84.0
136509,107.47,104.0,5.0,,111.0
136510,,,,,
136511,,,,,
136512,,,,,
136513,,,,,
136514,,,,,
136515,,,,,
136516,,,,,
136517,,,,,
136518,,,,,
136519,24.28,0.7,18.0,7.8,75.0
136520,,,,,
136521,,,,,
136522,,,,,
136523,147.47,34.0,116.0,,150.0
136524,,,,,
136525,,,,,
136526,,,,,
136527,,,,,
136528,,,,,
136529,,,,,
136530,5.64,33.3,80.0,,120.0
136531,,,,,
136532,88.22,129.6,40.0,0.6,175.0
136533,,,,,
136534,,,,,
136535,91.39,39.1,128.0,0.2,193.0
136536,6.83,964.8,9.0,1138.0,2200.0
136537,,,,,
